image,MEL
2020/train/train/ISIC_4442983.jpg,0
2020/train/train/ISIC_0379551.jpg,0
2020/train/train/ISIC_5242698.jpg,0
2020/train/train/ISIC_8490884.jpg,0
2020/train/train/ISIC_2699791.jpg,0
2020/train/train/ISIC_2637496.jpg,0
2020/train/train/ISIC_7489895.jpg,0
2020/train/train/ISIC_8465152.jpg,0
2020/train/train/ISIC_7948461.jpg,0
2020/train/train/ISIC_8406262.jpg,0
2020/train/train/ISIC_9137573.jpg,0
2020/train/train/ISIC_7504553.jpg,0
2020/train/train/ISIC_7920019.jpg,0
2020/train/train/ISIC_9443041.jpg,0
2020/train/train/ISIC_4792936.jpg,0
2020/train/train/ISIC_5300455.jpg,0
2020/train/train/ISIC_1075231.jpg,0
2020/train/train/ISIC_8610534.jpg,0
2020/train/train/ISIC_3070087.jpg,0
2020/train/train/ISIC_5304633.jpg,0
2020/train/train/ISIC_8437493.jpg,1
2020/train/train/ISIC_7022071.jpg,0
2020/train/train/ISIC_6568233.jpg,0
2020/train/train/ISIC_0712254.jpg,0
2020/train/train/ISIC_2520736.jpg,0
2020/train/train/ISIC_1741487.jpg,0
2020/train/train/ISIC_8003687.jpg,0
2020/train/train/ISIC_7238928.jpg,0
2020/train/train/ISIC_5790319.jpg,0
2020/train/train/ISIC_8898151.jpg,0
2020/train/train/ISIC_6784148.jpg,0
2020/train/train/ISIC_8165434.jpg,0
2020/train/train/ISIC_1567219.jpg,0
2020/train/train/ISIC_3266797.jpg,0
2020/train/train/ISIC_6927228.jpg,0
2020/train/train/ISIC_0289478.jpg,0
2020/train/train/ISIC_1728198.jpg,0
2020/train/train/ISIC_2848606.jpg,0
2020/train/train/ISIC_0220461.jpg,0
2020/train/train/ISIC_9936188.jpg,0
2020/train/train/ISIC_3856659.jpg,0
2020/train/train/ISIC_5183488.jpg,0
2020/train/train/ISIC_7438913.jpg,0
2020/train/train/ISIC_8175453.jpg,1
2020/train/train/ISIC_5689428.jpg,0
2020/train/train/ISIC_0618119.jpg,0
2020/train/train/ISIC_9699901.jpg,0
2020/train/train/ISIC_3175350.jpg,0
2020/train/train/ISIC_4942899.jpg,0
2020/train/train/ISIC_4732353.jpg,0
2020/train/train/ISIC_3435535.jpg,0
2020/train/train/ISIC_6686804.jpg,0
2020/train/train/ISIC_9072167.jpg,0
2020/train/train/ISIC_9564875.jpg,0
2020/train/train/ISIC_4069690.jpg,0
2020/train/train/ISIC_7296583.jpg,0
2020/train/train/ISIC_7454679.jpg,0
2020/train/train/ISIC_3649363.jpg,0
2020/train/train/ISIC_2648261.jpg,0
2020/train/train/ISIC_3692092.jpg,0
2020/train/train/ISIC_3695494.jpg,0
2020/train/train/ISIC_2375394.jpg,0
2020/train/train/ISIC_5376141.jpg,0
2020/train/train/ISIC_4031777.jpg,0
2020/train/train/ISIC_4300178.jpg,0
2020/train/train/ISIC_5084654.jpg,0
2020/train/train/ISIC_8533089.jpg,0
2020/train/train/ISIC_6953154.jpg,0
2020/train/train/ISIC_1608013.jpg,0
2020/train/train/ISIC_7877488.jpg,0
2020/train/train/ISIC_5452648.jpg,0
2020/train/train/ISIC_2108457.jpg,0
2020/train/train/ISIC_3928447.jpg,0
2020/train/train/ISIC_6263886.jpg,0
2020/train/train/ISIC_7404470.jpg,0
2020/train/train/ISIC_3300386.jpg,0
2020/train/train/ISIC_3779014.jpg,0
2020/train/train/ISIC_5783764.jpg,0
2020/train/train/ISIC_2602794.jpg,0
2020/train/train/ISIC_5174617.jpg,0
2020/train/train/ISIC_6760475.jpg,0
2020/train/train/ISIC_8812781.jpg,0
2020/train/train/ISIC_9961808.jpg,0
2020/train/train/ISIC_2113710.jpg,0
2020/train/train/ISIC_5997151.jpg,0
2020/train/train/ISIC_2956763.jpg,0
2020/train/train/ISIC_0619244.jpg,0
2020/train/train/ISIC_6801892.jpg,0
2020/train/train/ISIC_7521364.jpg,0
2020/train/train/ISIC_9282976.jpg,0
2020/train/train/ISIC_9443820.jpg,0
2020/train/train/ISIC_2407121.jpg,0
2020/train/train/ISIC_4750920.jpg,0
2020/train/train/ISIC_9698498.jpg,0
2020/train/train/ISIC_1342851.jpg,0
2020/train/train/ISIC_2715791.jpg,0
2020/train/train/ISIC_0381051.jpg,0
2020/train/train/ISIC_2539861.jpg,0
2020/train/train/ISIC_2298235.jpg,0
2020/train/train/ISIC_5980439.jpg,0
2020/train/train/ISIC_8381673.jpg,0
2020/train/train/ISIC_4289345.jpg,0
2020/train/train/ISIC_0956348.jpg,0
2020/train/train/ISIC_4018473.jpg,0
2020/train/train/ISIC_3857463.jpg,0
2020/train/train/ISIC_5263581.jpg,0
2020/train/train/ISIC_5703274.jpg,0
2020/train/train/ISIC_7594601.jpg,0
2020/train/train/ISIC_1865170.jpg,0
2020/train/train/ISIC_3349751.jpg,0
2020/train/train/ISIC_8910589.jpg,0
2020/train/train/ISIC_1434244.jpg,0
2020/train/train/ISIC_3128203.jpg,0
2020/train/train/ISIC_3787558.jpg,0
2020/train/train/ISIC_7712138.jpg,0
2020/train/train/ISIC_5736023.jpg,0
2020/train/train/ISIC_9967715.jpg,0
2020/train/train/ISIC_3283286.jpg,0
2020/train/train/ISIC_5623735.jpg,0
2020/train/train/ISIC_3549384.jpg,0
2020/train/train/ISIC_7854663.jpg,0
2020/train/train/ISIC_6038253.jpg,0
2020/train/train/ISIC_3521744.jpg,0
2020/train/train/ISIC_7517099.jpg,0
2020/train/train/ISIC_0517121.jpg,0
2020/train/train/ISIC_4140634.jpg,0
2020/train/train/ISIC_1508215.jpg,0
2020/train/train/ISIC_8005770.jpg,0
2020/train/train/ISIC_6168551.jpg,0
2020/train/train/ISIC_6749335.jpg,0
2020/train/train/ISIC_9366210.jpg,0
2020/train/train/ISIC_2755667.jpg,0
2020/train/train/ISIC_9771739.jpg,0
2020/train/train/ISIC_1315068.jpg,0
2020/train/train/ISIC_8143371.jpg,0
2020/train/train/ISIC_4131961.jpg,0
2020/train/train/ISIC_8079752.jpg,0
2020/train/train/ISIC_4502443.jpg,0
2020/train/train/ISIC_7984646.jpg,0
2020/train/train/ISIC_4841705.jpg,0
2020/train/train/ISIC_7576735.jpg,0
2020/train/train/ISIC_4672749.jpg,0
2020/train/train/ISIC_1703130.jpg,0
2020/train/train/ISIC_8370773.jpg,0
2020/train/train/ISIC_7600581.jpg,0
2020/train/train/ISIC_3458811.jpg,0
2020/train/train/ISIC_1485132.jpg,0
2020/train/train/ISIC_3409824.jpg,0
2020/train/train/ISIC_9387054.jpg,0
2020/train/train/ISIC_4785487.jpg,0
2020/train/train/ISIC_3941554.jpg,0
2020/train/train/ISIC_7850058.jpg,0
2020/train/train/ISIC_2685044.jpg,0
2020/train/train/ISIC_2418848.jpg,0
2020/train/train/ISIC_8997544.jpg,0
2020/train/train/ISIC_9502664.jpg,0
2020/train/train/ISIC_1202785.jpg,0
2020/train/train/ISIC_6605541.jpg,0
2020/train/train/ISIC_7154675.jpg,0
2020/train/train/ISIC_1255700.jpg,0
2020/train/train/ISIC_1908424.jpg,0
2020/train/train/ISIC_1181853.jpg,0
2020/train/train/ISIC_1626359.jpg,0
2020/train/train/ISIC_4478337.jpg,0
2020/train/train/ISIC_6963023.jpg,0
2020/train/train/ISIC_7452871.jpg,0
2020/train/train/ISIC_4198902.jpg,0
2020/train/train/ISIC_6023518.jpg,0
2020/train/train/ISIC_8347518.jpg,0
2020/train/train/ISIC_6101007.jpg,0
2020/train/train/ISIC_8300957.jpg,0
2020/train/train/ISIC_7125512.jpg,0
2020/train/train/ISIC_4433582.jpg,0
2020/train/train/ISIC_9614763.jpg,0
2020/train/train/ISIC_1888761.jpg,0
2020/train/train/ISIC_0776189.jpg,0
2020/train/train/ISIC_2210513.jpg,0
2020/train/train/ISIC_6447071.jpg,0
2020/train/train/ISIC_2334275.jpg,0
2020/train/train/ISIC_1359156.jpg,0
2020/train/train/ISIC_1192253.jpg,0
2020/train/train/ISIC_9981394.jpg,0
2020/train/train/ISIC_1299998.jpg,0
2020/train/train/ISIC_3253765.jpg,0
2020/train/train/ISIC_6353219.jpg,0
2020/train/train/ISIC_5384059.jpg,0
2020/train/train/ISIC_5090739.jpg,0
2020/train/train/ISIC_8657028.jpg,0
2020/train/train/ISIC_3800470.jpg,0
2020/train/train/ISIC_4762906.jpg,0
2020/train/train/ISIC_0379863.jpg,0
2020/train/train/ISIC_6899397.jpg,0
2020/train/train/ISIC_3128414.jpg,0
2020/train/train/ISIC_0414670.jpg,0
2020/train/train/ISIC_4712796.jpg,0
2020/train/train/ISIC_6759865.jpg,0
2020/train/train/ISIC_8322372.jpg,0
2020/train/train/ISIC_8834606.jpg,0
2020/train/train/ISIC_8135117.jpg,0
2020/train/train/ISIC_6432495.jpg,0
2020/train/train/ISIC_1264722.jpg,0
2020/train/train/ISIC_5188831.jpg,0
2020/train/train/ISIC_8959550.jpg,0
2020/train/train/ISIC_8875702.jpg,0
2020/train/train/ISIC_9811367.jpg,0
2020/train/train/ISIC_3909443.jpg,0
2020/train/train/ISIC_3856662.jpg,0
2020/train/train/ISIC_7270945.jpg,0
2020/train/train/ISIC_7968800.jpg,0
2020/train/train/ISIC_6186813.jpg,0
2020/train/train/ISIC_9401187.jpg,0
2020/train/train/ISIC_4404772.jpg,1
2020/train/train/ISIC_9607725.jpg,0
2020/train/train/ISIC_3596877.jpg,0
2020/train/train/ISIC_8542407.jpg,0
2020/train/train/ISIC_3496369.jpg,0
2020/train/train/ISIC_7801289.jpg,0
2020/train/train/ISIC_3136309.jpg,0
2020/train/train/ISIC_2783331.jpg,0
2020/train/train/ISIC_1210893.jpg,0
2020/train/train/ISIC_2192666.jpg,0
2020/train/train/ISIC_8273470.jpg,0
2020/train/train/ISIC_7753163.jpg,0
2020/train/train/ISIC_5340965.jpg,0
2020/train/train/ISIC_2239134.jpg,0
2020/train/train/ISIC_2357876.jpg,0
2020/train/train/ISIC_1864858.jpg,0
2020/train/train/ISIC_9027622.jpg,0
2020/train/train/ISIC_7615896.jpg,0
2020/train/train/ISIC_2339423.jpg,0
2020/train/train/ISIC_4013525.jpg,0
2020/train/train/ISIC_8195062.jpg,0
2020/train/train/ISIC_3385027.jpg,0
2020/train/train/ISIC_2375871.jpg,0
2020/train/train/ISIC_6814608.jpg,0
2020/train/train/ISIC_0379931.jpg,0
2020/train/train/ISIC_8828079.jpg,0
2020/train/train/ISIC_4433684.jpg,0
2020/train/train/ISIC_7415335.jpg,0
2020/train/train/ISIC_3726512.jpg,0
2020/train/train/ISIC_3913441.jpg,0
2020/train/train/ISIC_6153896.jpg,0
2020/train/train/ISIC_2092968.jpg,0
2020/train/train/ISIC_1080647.jpg,0
2020/train/train/ISIC_7763042.jpg,1
2020/train/train/ISIC_2275909.jpg,0
2020/train/train/ISIC_9382392.jpg,0
2020/train/train/ISIC_0644970.jpg,0
2020/train/train/ISIC_0951377.jpg,0
2020/train/train/ISIC_2628773.jpg,0
2020/train/train/ISIC_8523496.jpg,0
2020/train/train/ISIC_2302713.jpg,0
2020/train/train/ISIC_5723389.jpg,0
2020/train/train/ISIC_0308888.jpg,0
2020/train/train/ISIC_6619258.jpg,0
2020/train/train/ISIC_0930417.jpg,0
2020/train/train/ISIC_3269939.jpg,0
2020/train/train/ISIC_4446385.jpg,0
2020/train/train/ISIC_2509796.jpg,0
2020/train/train/ISIC_0683986.jpg,0
2020/train/train/ISIC_7291472.jpg,0
2020/train/train/ISIC_9291222.jpg,0
2020/train/train/ISIC_1652568.jpg,0
2020/train/train/ISIC_2985322.jpg,0
2020/train/train/ISIC_0240778.jpg,0
2020/train/train/ISIC_4889196.jpg,0
2020/train/train/ISIC_0804511.jpg,0
2020/train/train/ISIC_2329149.jpg,0
2020/train/train/ISIC_7450299.jpg,0
2020/train/train/ISIC_5583917.jpg,0
2020/train/train/ISIC_7014368.jpg,0
2020/train/train/ISIC_0459035.jpg,0
2020/train/train/ISIC_2528656.jpg,0
2020/train/train/ISIC_1074551.jpg,0
2020/train/train/ISIC_5754070.jpg,0
2020/train/train/ISIC_3379523.jpg,0
2020/train/train/ISIC_8811120.jpg,0
2020/train/train/ISIC_2266312.jpg,0
2020/train/train/ISIC_7156715.jpg,0
2020/train/train/ISIC_9619029.jpg,0
2020/train/train/ISIC_8911740.jpg,0
2020/train/train/ISIC_4770073.jpg,0
2020/train/train/ISIC_2855326.jpg,0
2020/train/train/ISIC_5758439.jpg,0
2020/train/train/ISIC_4271489.jpg,0
2020/train/train/ISIC_7967586.jpg,0
2020/train/train/ISIC_0728413.jpg,0
2020/train/train/ISIC_7725651.jpg,0
2020/train/train/ISIC_9453737.jpg,0
2020/train/train/ISIC_4228799.jpg,0
2020/train/train/ISIC_4327535.jpg,0
2020/train/train/ISIC_3992028.jpg,0
2020/train/train/ISIC_7203184.jpg,0
2020/train/train/ISIC_5339620.jpg,0
2020/train/train/ISIC_7576478.jpg,0
2020/train/train/ISIC_7471246.jpg,0
2020/train/train/ISIC_3070178.jpg,0
2020/train/train/ISIC_2404995.jpg,0
2020/train/train/ISIC_6555290.jpg,1
2020/train/train/ISIC_5333238.jpg,0
2020/train/train/ISIC_1233068.jpg,0
2020/train/train/ISIC_0987757.jpg,0
2020/train/train/ISIC_4274519.jpg,0
2020/train/train/ISIC_8034030.jpg,0
2020/train/train/ISIC_5395714.jpg,0
2020/train/train/ISIC_3354831.jpg,0
2020/train/train/ISIC_7250640.jpg,0
2020/train/train/ISIC_6616542.jpg,0
2020/train/train/ISIC_2542073.jpg,0
2020/train/train/ISIC_8782612.jpg,0
2020/train/train/ISIC_1841825.jpg,0
2020/train/train/ISIC_7460111.jpg,0
2020/train/train/ISIC_0954462.jpg,0
2020/train/train/ISIC_5055404.jpg,0
2020/train/train/ISIC_3329997.jpg,0
2020/train/train/ISIC_2165360.jpg,0
2020/train/train/ISIC_9060313.jpg,0
2020/train/train/ISIC_6769445.jpg,0
2020/train/train/ISIC_4481684.jpg,0
2020/train/train/ISIC_8936977.jpg,0
2020/train/train/ISIC_7382594.jpg,0
2020/train/train/ISIC_5796179.jpg,0
2020/train/train/ISIC_1492760.jpg,0
2020/train/train/ISIC_4732684.jpg,0
2020/train/train/ISIC_2305905.jpg,0
2020/train/train/ISIC_3010550.jpg,0
2020/train/train/ISIC_3350519.jpg,0
2020/train/train/ISIC_2029418.jpg,0
2020/train/train/ISIC_4794551.jpg,0
2020/train/train/ISIC_1783727.jpg,0
2020/train/train/ISIC_9542960.jpg,0
2020/train/train/ISIC_2092911.jpg,0
2020/train/train/ISIC_6463222.jpg,0
2020/train/train/ISIC_3428523.jpg,0
2020/train/train/ISIC_0872409.jpg,0
2020/train/train/ISIC_1578253.jpg,0
2020/train/train/ISIC_2518896.jpg,0
2020/train/train/ISIC_8697410.jpg,0
2020/train/train/ISIC_4181204.jpg,0
2020/train/train/ISIC_7520581.jpg,0
2020/train/train/ISIC_0826813.jpg,0
2020/train/train/ISIC_1020208.jpg,0
2020/train/train/ISIC_0798355.jpg,0
2020/train/train/ISIC_2996391.jpg,0
2020/train/train/ISIC_2966043.jpg,0
2020/train/train/ISIC_7982831.jpg,0
2020/train/train/ISIC_9069537.jpg,0
2020/train/train/ISIC_7661590.jpg,0
2020/train/train/ISIC_7763831.jpg,0
2020/train/train/ISIC_1398480.jpg,0
2020/train/train/ISIC_1002107.jpg,0
2020/train/train/ISIC_7066320.jpg,0
2020/train/train/ISIC_0516982.jpg,0
2020/train/train/ISIC_6240998.jpg,0
2020/train/train/ISIC_7910074.jpg,0
2020/train/train/ISIC_9657153.jpg,0
2020/train/train/ISIC_4506930.jpg,0
2020/train/train/ISIC_1862815.jpg,0
2020/train/train/ISIC_5132536.jpg,0
2020/train/train/ISIC_6347764.jpg,0
2020/train/train/ISIC_7932749.jpg,0
2020/train/train/ISIC_5310294.jpg,0
2020/train/train/ISIC_6215631.jpg,0
2020/train/train/ISIC_1502309.jpg,0
2020/train/train/ISIC_9165815.jpg,0
2020/train/train/ISIC_9312904.jpg,0
2020/train/train/ISIC_0675972.jpg,0
2020/train/train/ISIC_0709934.jpg,0
2020/train/train/ISIC_8612888.jpg,0
2020/train/train/ISIC_1089617.jpg,0
2020/train/train/ISIC_0252448.jpg,0
2020/train/train/ISIC_2197398.jpg,0
2020/train/train/ISIC_3545436.jpg,0
2020/train/train/ISIC_8695317.jpg,0
2020/train/train/ISIC_2712447.jpg,0
2020/train/train/ISIC_3302777.jpg,0
2020/train/train/ISIC_8577200.jpg,0
2020/train/train/ISIC_5728413.jpg,0
2020/train/train/ISIC_1147965.jpg,0
2020/train/train/ISIC_5654818.jpg,0
2020/train/train/ISIC_6437676.jpg,0
2020/train/train/ISIC_3302289.jpg,0
2020/train/train/ISIC_0849385.jpg,0
2020/train/train/ISIC_7849885.jpg,0
2020/train/train/ISIC_3416130.jpg,0
2020/train/train/ISIC_7505633.jpg,0
2020/train/train/ISIC_6319742.jpg,0
2020/train/train/ISIC_3594774.jpg,0
2020/train/train/ISIC_5631347.jpg,0
2020/train/train/ISIC_7961365.jpg,1
2020/train/train/ISIC_1785902.jpg,0
2020/train/train/ISIC_5409790.jpg,0
2020/train/train/ISIC_9965174.jpg,0
2020/train/train/ISIC_3402347.jpg,0
2020/train/train/ISIC_3507446.jpg,0
2020/train/train/ISIC_9891774.jpg,0
2020/train/train/ISIC_0156642.jpg,0
2020/train/train/ISIC_3609265.jpg,0
2020/train/train/ISIC_0299741.jpg,0
2020/train/train/ISIC_1443134.jpg,0
2020/train/train/ISIC_6172656.jpg,0
2020/train/train/ISIC_7106012.jpg,0
2020/train/train/ISIC_3441198.jpg,0
2020/train/train/ISIC_8190321.jpg,0
2020/train/train/ISIC_0951438.jpg,0
2020/train/train/ISIC_0445396.jpg,0
2020/train/train/ISIC_4859456.jpg,0
2020/train/train/ISIC_9612481.jpg,1
2020/train/train/ISIC_5798331.jpg,0
2020/train/train/ISIC_3097424.jpg,0
2020/train/train/ISIC_0532824.jpg,0
2020/train/train/ISIC_6052860.jpg,0
2020/train/train/ISIC_0886805.jpg,0
2020/train/train/ISIC_4778171.jpg,0
2020/train/train/ISIC_9760552.jpg,0
2020/train/train/ISIC_4978039.jpg,0
2020/train/train/ISIC_1970368.jpg,0
2020/train/train/ISIC_6713263.jpg,0
2020/train/train/ISIC_3619300.jpg,0
2020/train/train/ISIC_9473134.jpg,0
2020/train/train/ISIC_6096693.jpg,0
2020/train/train/ISIC_3152626.jpg,0
2020/train/train/ISIC_2351999.jpg,1
2020/train/train/ISIC_2176370.jpg,0
2020/train/train/ISIC_2741962.jpg,0
2020/train/train/ISIC_9865682.jpg,0
2020/train/train/ISIC_4673844.jpg,0
2020/train/train/ISIC_8277301.jpg,0
2020/train/train/ISIC_5423398.jpg,0
2020/train/train/ISIC_6529819.jpg,0
2020/train/train/ISIC_3991186.jpg,0
2020/train/train/ISIC_1161490.jpg,0
2020/train/train/ISIC_6244582.jpg,0
2020/train/train/ISIC_4768702.jpg,0
2020/train/train/ISIC_0772833.jpg,0
2020/train/train/ISIC_1535599.jpg,0
2020/train/train/ISIC_5164045.jpg,0
2020/train/train/ISIC_9754455.jpg,0
2020/train/train/ISIC_3099631.jpg,0
2020/train/train/ISIC_8748953.jpg,0
2020/train/train/ISIC_2436371.jpg,0
2020/train/train/ISIC_8791603.jpg,0
2020/train/train/ISIC_6488516.jpg,0
2020/train/train/ISIC_6172538.jpg,0
2020/train/train/ISIC_2988437.jpg,0
2020/train/train/ISIC_3283115.jpg,0
2020/train/train/ISIC_7570891.jpg,0
2020/train/train/ISIC_2961666.jpg,0
2020/train/train/ISIC_3868370.jpg,0
2020/train/train/ISIC_8292525.jpg,0
2020/train/train/ISIC_2250133.jpg,0
2020/train/train/ISIC_0751211.jpg,0
2020/train/train/ISIC_3824206.jpg,1
2020/train/train/ISIC_1357175.jpg,0
2020/train/train/ISIC_7422781.jpg,0
2020/train/train/ISIC_5592669.jpg,0
2020/train/train/ISIC_3212311.jpg,0
2020/train/train/ISIC_1452549.jpg,0
2020/train/train/ISIC_5967783.jpg,0
2020/train/train/ISIC_9496098.jpg,0
2020/train/train/ISIC_0867503.jpg,0
2020/train/train/ISIC_2370260.jpg,0
2020/train/train/ISIC_3162794.jpg,0
2020/train/train/ISIC_4128342.jpg,0
2020/train/train/ISIC_2714907.jpg,0
2020/train/train/ISIC_7416797.jpg,0
2020/train/train/ISIC_4800695.jpg,0
2020/train/train/ISIC_3247056.jpg,0
2020/train/train/ISIC_1842021.jpg,0
2020/train/train/ISIC_7343567.jpg,0
2020/train/train/ISIC_0528044.jpg,1
2020/train/train/ISIC_5943355.jpg,0
2020/train/train/ISIC_6770425.jpg,0
2020/train/train/ISIC_3069157.jpg,0
2020/train/train/ISIC_5857303.jpg,0
2020/train/train/ISIC_5637273.jpg,0
2020/train/train/ISIC_3826602.jpg,0
2020/train/train/ISIC_2585066.jpg,0
2020/train/train/ISIC_5721195.jpg,0
2020/train/train/ISIC_1412906.jpg,0
2020/train/train/ISIC_5723495.jpg,0
2020/train/train/ISIC_8337916.jpg,0
2020/train/train/ISIC_3730238.jpg,0
2020/train/train/ISIC_9072309.jpg,0
2020/train/train/ISIC_1545851.jpg,0
2020/train/train/ISIC_8847050.jpg,0
2020/train/train/ISIC_3383093.jpg,0
2020/train/train/ISIC_5235744.jpg,0
2020/train/train/ISIC_7112749.jpg,0
2020/train/train/ISIC_1005597.jpg,0
2020/train/train/ISIC_6352726.jpg,0
2020/train/train/ISIC_2653098.jpg,0
2020/train/train/ISIC_6482425.jpg,0
2020/train/train/ISIC_1319537.jpg,0
2020/train/train/ISIC_6617044.jpg,0
2020/train/train/ISIC_8571029.jpg,0
2020/train/train/ISIC_1882699.jpg,0
2020/train/train/ISIC_7260492.jpg,0
2020/train/train/ISIC_5467675.jpg,0
2020/train/train/ISIC_1652015.jpg,0
2020/train/train/ISIC_2957196.jpg,0
2020/train/train/ISIC_3278161.jpg,0
2020/train/train/ISIC_6204305.jpg,0
2020/train/train/ISIC_8342761.jpg,0
2020/train/train/ISIC_3564136.jpg,0
2020/train/train/ISIC_0619848.jpg,0
2020/train/train/ISIC_3105314.jpg,0
2020/train/train/ISIC_9644567.jpg,0
2020/train/train/ISIC_8911683.jpg,0
2020/train/train/ISIC_0163765.jpg,0
2020/train/train/ISIC_2479269.jpg,0
2020/train/train/ISIC_8684147.jpg,0
2020/train/train/ISIC_5139028.jpg,0
2020/train/train/ISIC_6168754.jpg,0
2020/train/train/ISIC_5267208.jpg,1
2020/train/train/ISIC_1203017.jpg,0
2020/train/train/ISIC_6172211.jpg,0
2020/train/train/ISIC_3481732.jpg,0
2020/train/train/ISIC_3351880.jpg,0
2020/train/train/ISIC_8618156.jpg,0
2020/train/train/ISIC_1896364.jpg,0
2020/train/train/ISIC_6421586.jpg,0
2020/train/train/ISIC_4723378.jpg,0
2020/train/train/ISIC_2496053.jpg,0
2020/train/train/ISIC_0981639.jpg,1
2020/train/train/ISIC_2173158.jpg,0
2020/train/train/ISIC_4194002.jpg,0
2020/train/train/ISIC_4077341.jpg,0
2020/train/train/ISIC_0670561.jpg,0
2020/train/train/ISIC_4447973.jpg,0
2020/train/train/ISIC_8475324.jpg,0
2020/train/train/ISIC_3967213.jpg,0
2020/train/train/ISIC_7477593.jpg,0
2020/train/train/ISIC_7338351.jpg,0
2020/train/train/ISIC_5908780.jpg,0
2020/train/train/ISIC_9544059.jpg,0
2020/train/train/ISIC_2912191.jpg,0
2020/train/train/ISIC_8430053.jpg,0
2020/train/train/ISIC_4950151.jpg,0
2020/train/train/ISIC_0939062.jpg,0
2020/train/train/ISIC_7987416.jpg,0
2020/train/train/ISIC_1607824.jpg,0
2020/train/train/ISIC_1684127.jpg,1
2020/train/train/ISIC_1252944.jpg,0
2020/train/train/ISIC_7786096.jpg,0
2020/train/train/ISIC_4646228.jpg,0
2020/train/train/ISIC_5637192.jpg,0
2020/train/train/ISIC_5408756.jpg,0
2020/train/train/ISIC_9740673.jpg,0
2020/train/train/ISIC_9933722.jpg,0
2020/train/train/ISIC_4833303.jpg,0
2020/train/train/ISIC_7876793.jpg,0
2020/train/train/ISIC_1476281.jpg,0
2020/train/train/ISIC_6985838.jpg,0
2020/train/train/ISIC_7733258.jpg,0
2020/train/train/ISIC_6594464.jpg,0
2020/train/train/ISIC_1976332.jpg,0
2020/train/train/ISIC_7084197.jpg,0
2020/train/train/ISIC_1131588.jpg,0
2020/train/train/ISIC_6624808.jpg,0
2020/train/train/ISIC_1826094.jpg,0
2020/train/train/ISIC_4945233.jpg,0
2020/train/train/ISIC_7460444.jpg,0
2020/train/train/ISIC_0775393.jpg,0
2020/train/train/ISIC_6558624.jpg,0
2020/train/train/ISIC_7589802.jpg,0
2020/train/train/ISIC_9495211.jpg,0
2020/train/train/ISIC_3999961.jpg,0
2020/train/train/ISIC_7783951.jpg,0
2020/train/train/ISIC_6543564.jpg,0
2020/train/train/ISIC_7775535.jpg,0
2020/train/train/ISIC_1565767.jpg,0
2020/train/train/ISIC_4052659.jpg,0
2020/train/train/ISIC_1342801.jpg,0
2020/train/train/ISIC_2423735.jpg,0
2020/train/train/ISIC_6365318.jpg,0
2020/train/train/ISIC_5209401.jpg,0
2020/train/train/ISIC_1336351.jpg,0
2020/train/train/ISIC_1285997.jpg,0
2020/train/train/ISIC_9628667.jpg,0
2020/train/train/ISIC_4326159.jpg,0
2020/train/train/ISIC_4943234.jpg,0
2020/train/train/ISIC_4032288.jpg,0
2020/train/train/ISIC_0452388.jpg,0
2020/train/train/ISIC_3265701.jpg,0
2020/train/train/ISIC_4489229.jpg,0
2020/train/train/ISIC_5721110.jpg,0
2020/train/train/ISIC_6400232.jpg,0
2020/train/train/ISIC_0814592.jpg,0
2020/train/train/ISIC_3975143.jpg,0
2020/train/train/ISIC_2834175.jpg,0
2020/train/train/ISIC_3073001.jpg,0
2020/train/train/ISIC_3273754.jpg,0
2020/train/train/ISIC_5034304.jpg,0
2020/train/train/ISIC_3311662.jpg,0
2020/train/train/ISIC_8814398.jpg,0
2020/train/train/ISIC_0153265.jpg,0
2020/train/train/ISIC_4256214.jpg,0
2020/train/train/ISIC_2452729.jpg,0
2020/train/train/ISIC_2502405.jpg,0
2020/train/train/ISIC_7083830.jpg,0
2020/train/train/ISIC_5230975.jpg,0
2020/train/train/ISIC_2190821.jpg,0
2020/train/train/ISIC_8961839.jpg,0
2020/train/train/ISIC_4167053.jpg,0
2020/train/train/ISIC_7153530.jpg,0
2020/train/train/ISIC_1021110.jpg,0
2020/train/train/ISIC_8080385.jpg,0
2020/train/train/ISIC_9260499.jpg,0
2020/train/train/ISIC_0173137.jpg,0
2020/train/train/ISIC_5222541.jpg,0
2020/train/train/ISIC_6441985.jpg,0
2020/train/train/ISIC_3888054.jpg,0
2020/train/train/ISIC_3980332.jpg,0
2020/train/train/ISIC_3609379.jpg,0
2020/train/train/ISIC_5427659.jpg,0
2020/train/train/ISIC_1359387.jpg,0
2020/train/train/ISIC_5035663.jpg,0
2020/train/train/ISIC_9596837.jpg,0
2020/train/train/ISIC_6661073.jpg,0
2020/train/train/ISIC_8211756.jpg,0
2020/train/train/ISIC_7358293.jpg,0
2020/train/train/ISIC_1266707.jpg,0
2020/train/train/ISIC_7381098.jpg,0
2020/train/train/ISIC_1242176.jpg,0
2020/train/train/ISIC_9281339.jpg,0
2020/train/train/ISIC_6079573.jpg,0
2020/train/train/ISIC_9880047.jpg,0
2020/train/train/ISIC_4216750.jpg,0
2020/train/train/ISIC_4221820.jpg,0
2020/train/train/ISIC_5120564.jpg,0
2020/train/train/ISIC_2541562.jpg,0
2020/train/train/ISIC_6008380.jpg,0
2020/train/train/ISIC_5734840.jpg,0
2020/train/train/ISIC_3883100.jpg,0
2020/train/train/ISIC_7698844.jpg,0
